,CompanySpend
2080,0.338
2081,0.4270637159119871
2082,0.695631506477036
2083,0.9404
2086,0.8719999999999999
2087,0.6096
2088,0.7499362840880129
2089,1.5122684935229642
2090,1.7295
2093,10.33
2094,12.2639
2095,14.9882
2096,17.1626
2097,11.9578
2100,0.1307
2101,0.1314001128856281
2102,0.1381
2103,0.2169
2104,0.154499889904805
2107,10.0755
2108,8.092706952431682
2109,13.0969
2110,25.5114
2111,27.75168022440892
2114,92.1822
2115,105.84699093298168
2116,116.2818
2117,145.4439
2118,109.90242168454913
2121,2.4756000000000005
2122,2.330002001701016
2123,2.2247
2124,4.146
2125,2.5243982011371515
2128,2.0451
2129,1.9855
2130,2.5531
2131,4.8031
2132,4.676
2135,0.7165
2136,0.5962
2137,0.7634
2138,1.1501
2139,1.4069
2142,3.7945
2143,2.7641000000000004
2144,3.9152
2145,6.6982
2146,8.460299999999998
2149,38.2722
2150,29.0221
2151,39.5571
2152,72.4843
2153,79.44359999999999
2156,0.3928
2157,0.669
2158,0.6917
2159,0.631
2160,0.4082
2163,0.7167000000000001
2164,0.716494102929194
2165,0.9712916624462432
2166,1.4883145446904986
2167,1.437
2170,8.094800000000001
2171,11.190507897054346
2172,10.476810067212032
2173,8.536683425522348
2174,7.2414
2177,0.2084
2178,0.2429980000164607
2179,0.2014982703417255
2180,0.2077020297871508
2181,0.144
2184,1.1521
2185,1.1937
2186,1.9684
2187,2.6916
2188,3.3777
2191,0.0806
2192,0.0757
2193,0.0851
2194,0.1345
2195,0.1297
2198,0.2450210879669478
2199,0.1458
2200,0.1851
2201,0.2611
2202,0.2959
2205,0.916878912033052
2206,0.5558
2207,0.6878
2208,1.1873
2209,1.156
2212,0.4295
2213,0.4841
2214,0.6769
2215,0.8414
2216,0.7143
2219,0.0126003363049164
2220,0.0148002923976608
2221,0.0167002622363896
2222,0.0207002501480344
2223,0.0147002143138312
2226,0.3854102866599049
2227,0.3799075055318476
2228,0.6649104407769735
2229,1.3642164856013823
2230,1.5767229869807993
2233,3.28318762878343
2234,4.5910907025446495
2235,5.611288111426912
2236,6.771581829826829
2237,5.19077567610911
2240,0.0655017482517482
2241,0.0759014995258416
2242,0.0755011855597255
2243,0.1187014344237531
2244,0.0770011225962589
2247,0.0468
2248,0.0345
2249,0.0484
2250,0.141
2251,0.1248
2254,0.0899
2255,0.0542
2256,0.0816
2257,0.1653
2258,0.2190789144451929
2261,0.3608
2262,0.2199
2263,0.3248
2264,0.8224
2265,0.8199210855548069
2268,3.5975
2269,5.9403
2270,6.7358
2271,9.0445
2272,5.7284
2275,0.1213
2276,0.1741
2277,0.1653998264713997
2278,0.2539
2279,0.18749985040749
2282,10.6235
2283,12.7985
2284,19.27557977709863
2285,43.1722
2286,37.66086995312768
2289,44.9369
2290,72.4297
2291,74.89242142690028
2292,89.7631
2293,86.36793109330185
2296,0.8187
2297,1.1093
2298,0.9821989695296788
2299,1.5436
2300,1.1240991031629843
2303,0.4705
2304,0.4988
2305,0.8123
2306,1.4336
2307,1.997
2310,0.6086
2311,0.4802
2312,0.5626
2313,0.8678
2314,1.2576
2317,0.5042
2318,0.3462890632895402
2319,0.4743
2320,0.8647091642290898
2321,1.0945
2324,3.9813
2325,2.82001093671046
2326,3.7879
2327,8.57099083577091
2328,9.3376
2331,0.1335
2332,0.0609
2333,0.0375999999999999
2334,0.0629
2335,0.09
2338,0.1566999999999999
2339,0.0763999999999998
2340,0.0675999999999999
2341,0.0789843191742754
2342,0.0846999999999998
2345,0.4829
2346,0.7807999999999998
2347,0.6217999999999999
2348,0.4247156808257244
2349,0.3864999999999999
2352,0.5867
2359,6.212899999999999
2360,2.0888
2361,1.997
2362,3.0737
2363,3.2796
2366,5.969265670594594
2367,2.305014680126103
2368,2.469182809323568
2369,2.8322789703076157
2370,2.7777
2373,11.418934329405404
2374,13.396585319873896
2375,11.89431719067643
2376,10.635721029692386
2377,7.4888
2380,3.007
2387,0.0728999999999999
2388,0.0295
2389,0.0148
2390,0.0266
2391,0.0328
2394,0.1345881649520794
2395,0.0521999999999999
2396,0.0447959874608148
2397,0.0525999999999999
2398,0.0446999999999998
2401,1.0026118350479205
2402,1.4163
2403,1.0716040125391848
2404,0.6242999999999999
2405,0.4933999999999998
2408,0.2768
2415,0.3497999999999999
2416,0.1741999999999999
2417,0.2035738168724278
2418,0.3257999999999998
2419,0.3463999999999998
2422,0.4066999999999999
2423,0.5810999999999997
2424,0.5739261831275719
2425,0.4951999999999999
2426,0.3536999999999999
2429,2.1630000000000003
2436,0.7190000000000001
2437,0.3377
2438,0.1978
2439,0.469
2440,0.5447
2443,5.753
2444,3.2703
2445,3.2168
2446,5.0656
2447,4.883054653009296
2450,5.5665
2451,9.1671
2452,7.660699999999999
2453,6.564
2454,5.885145346990703
2457,3.511
2471,3.2412
2472,3.5380000000000003
2473,2.9628
2474,4.4733
2475,4.3992
2485,114.0805
2486,108.5076
2487,98.7108
2488,124.2358
2489,142.5824
2499,2.5462
2500,3.1463
2501,2.7653
2502,4.6966
2503,5.4887999999999995
2506,2.2528
2507,2.7013
2508,2.195
2509,2.981
2510,3.2521
2520,11.3926
2521,14.517
2522,13.6608
2523,20.2267
2524,23.498800000000003
2527,4.7858
2528,4.5384
2529,3.7358
2530,4.0539000000000005
2531,4.5431
2534,8.5077
2535,8.1044
2536,7.0847
2537,7.862900000000001
2538,8.886
2541,6.5142999999999995
2542,6.2374
2543,5.1697
2544,6.1126
2545,6.8994
2548,2.598
2549,2.4614
2550,2.0674
2551,2.2154
2552,2.5308
2555,4.9272
2556,4.6734
2557,3.9825
2558,4.2326
2559,4.8794
2562,5.1354
2563,4.6754
2564,5.1806
2565,7.1677
2566,9.355
2569,10.8159
2570,10.2777
2571,10.9623
2572,14.3129
2573,18.5936
2576,6.6967
2577,6.1966
2578,6.8037
2579,10.4649
2580,13.4171
2583,2.8304
2584,2.6001
2585,2.8918
2586,3.3788
2587,4.3673
2590,6.5229
2591,6.0296
2592,6.6378
2593,7.9716
2594,10.6896
2597,2.7969
2598,2.6129
2599,2.7602
2600,3.9705
2601,4.5205
2604,5.890499999999999
2605,5.7437000000000005
2606,5.8408999999999995
2607,7.9284
2608,8.9849
2611,3.6472
2612,3.4629
2613,3.625
2614,5.796900000000001
2615,6.4834
2618,1.5416
2619,1.4531
2620,1.5407
2621,1.8717
2622,2.1104
2625,3.5526
2626,3.3698
2627,3.5367
2628,4.4157
2629,5.1654
2632,0.764
2633,0.7673
2634,0.6721
2635,1.0999
2636,1.313
2639,0.1221999999999998
2640,0.0879664250286149
2641,0.0783675765095118
2642,0.1017999999999998
2643,0.1243999999999999
2646,0.2048999999999998
2647,0.1740335749713848
2648,0.1633324234904878
2649,0.2541999999999998
2650,0.2634999999999998
2653,7.695600000000001
2654,6.8532
2655,6.407299999999999
2656,8.7365
2657,11.8308
2660,7.983139218007732
2661,6.451062234515865
2662,6.457299999999999
2663,8.4231
2664,9.2667
2667,12.372660781992268
2668,10.630837765484134
2669,11.1704
2670,17.2286
2671,16.6202
2674,0.8655999999999999
2675,0.8698
2676,0.714
2677,1.0217
2678,1.0909
2681,0.699150608844264
2682,0.4658263049667824
2683,0.4238728679504812
2684,0.4811697044334975
2685,0.4961999999999999
2688,0.2368493911557358
2689,0.1662736950332172
2690,0.1578271320495185
2691,0.2091302955665023
2692,0.1845999999999999
2695,0.5026999999999999
2696,0.3967
2697,0.406
2698,1.071
2699,1.0496
2702,0.0355999999999998
2703,0.0218999999999997
2704,0.0231999999999998
2705,0.0376999999999998
2706,0.0395999999999999
2709,0.0651999999999999
2710,0.0476999999999999
2711,0.0525999999999999
2712,0.0973999999999999
2713,0.0862999999999998
2716,6.5369
2717,5.5203999999999995
2718,4.7221
2719,6.5919
2720,10.5753
2723,0.6675300256398721
2724,0.4944999999999998
2725,0.4829999999999999
2726,0.7358261487615052
2727,0.8431292956669789
2730,1.5556699743601274
2731,1.2456
2732,1.2266
2733,2.0781738512384944
2734,2.0348707043330205
2737,0.2759999999999999
2738,0.0943001058201058
2744,0.0001999999999999
2745,9.98941798941799e-05
2751,2.134899543038329
2752,0.7718999999999998
2758,0.0098004569616711
2759,0.0036999999999999
2765,0.1378999999999999
2766,0.0406999999999999
2772,0.0001999999999999
2773,0.0001
2779,0.0505999999999999
2780,0.0150999999999999
2786,0.0001
2793,0.2837
2794,0.0966004119464468
2800,0.0009999999999999
2801,0.000399588053553
2807,16.529
2808,15.029
2809,14.2119
2810,15.6453
2811,16.2009
2814,29.383699999999997
2815,26.8376
2816,26.9521
2817,30.3459
2818,31.6877
2821,22.4986
2822,20.655099999999997
2823,19.6667
2824,23.5909
2825,24.6034
2828,8.9726
2829,8.1508
2830,7.864800000000001
2831,8.5501
2832,9.0249
2835,17.017400000000002
2836,15.4763
2837,15.150200000000002
2838,16.3349
2839,17.3999
2842,0.2706999999999999
2843,0.2719999999999999
2844,0.2833289011540389
2845,0.5796999999999998
2846,0.5503586736325832
2849,3.4438000000000004
2850,3.1661724857701494
2851,3.4899
2852,5.3564
2853,7.1596
2856,9.5278
2857,8.34122751422985
2858,9.4406
2859,16.101
2860,17.8373
2863,0.2125999999999998
2864,0.2418999999999999
2865,0.2644032906764165
2866,0.6086999999999999
2867,0.6866051519337014
2870,0.2943999999999998
2871,0.3167999999999999
2872,0.3686999999999999
2873,0.6853999999999999
2874,0.9679704080890374
2877,0.1881999999999997
2878,0.2076999999999999
2879,0.2098999999999999
2880,0.3862999999999998
2881,0.4068295919109622
2884,0.3913291406017276
2885,0.4656705569956375
2886,0.5563999999999998
2887,1.0222719433542824
2888,1.4385
2891,0.951570859398272
2892,1.1159294430043625
2893,1.3064999999999998
2894,2.6213280566457176
2895,2.9397
2898,9.2267
2899,8.5868
2900,8.3363
2901,12.6298
2902,14.9881
2905,19.4326
2906,18.8754
2907,17.6402
2908,25.22
2909,29.79
2912,12.0318
2913,11.3806
2914,10.9481
2915,18.4396
2916,21.4964
2919,5.0852
2920,4.7753
2921,4.6533999999999995
2922,5.953600000000001
2923,6.997300000000001
2926,11.7194
2927,11.0739
2928,10.6812
2929,14.0463
2930,17.1266
2933,0.2378
2934,0.3868
2935,0.352
2936,0.2811
2937,0.1744
2940,0.0912999999999999
2941,0.0668
2942,0.0683
2943,0.0625
2944,0.1028999999999999
2947,0.288831559392416
2948,0.2675999999999999
2949,0.2958688198103265
2950,0.3697283773411112
2951,0.4642
2954,2.8892
2955,3.6515
2956,3.4995000000000003
2957,5.9455
2958,2.3537
2961,9.1651
2962,11.1106
2963,10.9724
2964,9.799
2965,5.6927
2968,0.1894
2969,0.1173
2970,0.1139
2971,0.2118
2972,0.2491
2975,1.4802999999999995
2976,1.3546519441674976
2977,1.5532
2978,1.82864910381297
2979,2.4739484831262493
2982,70.74730000000001
2983,76.1632
2984,89.2442
2985,102.4317
2986,52.9537
2989,0.3485
2990,0.6061
2991,0.5064
2992,0.3601999999999999
2993,0.1942
2996,0.208
2997,0.1389
2998,0.1321999999999999
2999,0.132
3000,0.1778
3003,0.1362999999999998
3004,0.1223999999999997
3005,0.1360999999999998
3006,0.2912999999999998
3007,0.3847999999999999
3010,7.9251
3011,8.596
3012,7.5839
3013,11.4282
3014,3.9333
3017,0.3811
3018,0.4387
3019,0.4956
3020,0.4804
3021,0.3399999999999999
3024,0.0369
3025,0.0239
3026,0.0276
3027,0.0363
3028,0.0511
3031,1.064869169806418
3032,0.963
3033,1.1022999999999998
3034,1.2652699623976993
3035,1.7213999999999998
3038,1.6769
3039,1.8411
3040,2.2353
3041,4.77
3042,2.0935
3045,3.1917
3046,5.3817
3047,4.9311
3048,5.164
3049,2.7271
3052,0.2844
3053,0.2144
3054,0.2259999999999999
3055,0.2894
3056,0.439
3059,1.7284306324745162
3060,1.5613999999999997
3061,1.8669306515117745
3062,2.1433
3063,2.9658
3066,10.7461
3067,13.7129
3068,14.2963
3069,19.640500000000003
3070,9.711100000000002
3073,2.1036
3074,2.0455506870449836
3075,2.1156041400019685
3076,3.251399999999999
3077,3.740854537767346
3080,0.1576999999999997
3081,0.1945953088086397
3082,0.2036100226444814
3083,0.2580999999999998
3084,0.2636038430697903
3087,1.9061
3088,1.907954004146377
3089,1.743785837353549
3090,2.6505
3091,2.854741619162864
3094,4.4305
3095,4.496599999999999
3096,4.4767
3097,6.492699999999999
3098,7.43495090588247
3101,0.4200999999999998
3102,0.5336999999999996
3103,0.5407999999999997
3104,0.6868999999999997
3105,0.7654846496285227
3108,1.0138
3109,1.0213
3110,0.9425
3111,1.4723999999999997
3112,1.7730644444890058
3115,2.7432
3116,2.7111
3117,2.7784
3118,4.747154551827166
3119,5.3651
3122,0.0935999999999998
3123,0.1164999999999998
3124,0.1184999999999996
3125,0.1533017616639851
3126,0.1597999999999997
3129,2.5371
3130,2.5428
3131,2.3128
3132,3.8016436865088488
3133,4.5081999999999995
3136,1.1594
3137,1.1375545469074635
3138,1.1810466540254403
3139,1.5327
3140,1.7464442754284557
3143,0.4117
3144,0.5510779806616588
3145,0.5944234810776644
3146,0.7536999999999999
3147,0.858021752357773
3150,0.8181
3151,0.8140674724308772
3152,0.756029864896895
3153,1.1257999999999997
3154,1.3400339722137715
3157,2.6719000000000004
3158,2.6380000000000003
3159,2.7106
3160,3.6161
3161,4.2745
3164,0.5178000000000001
3165,0.6072999999999998
3166,0.6277999999999998
3167,0.8106999999999999
3168,0.9476999999999998
3171,1.2426
3172,1.2488
3173,1.1712
3174,1.7437999999999996
3175,2.0899
3178,1.1408
3179,1.8272
3180,1.5267
3181,1.2012
3182,0.8892
3185,0.0428
3186,0.0579
3187,0.0421
3188,0.031
3189,0.0242
3192,0.7293000000000001
3193,0.6994
3194,0.6264000000000001
3195,0.565
3196,0.5729
3199,4.990358426498275
3200,4.034138352062062
3201,3.906061211296697
3202,5.347000000000001
3203,4.7315
3206,2.3778801904396936
3207,2.3336221854619437
3208,2.445275717463407
3209,3.0328
3210,2.5128
3213,2.9384755202519206
3214,2.4769235478105456
3215,2.1193789537447123
3216,2.8632999999999997
3217,2.3769
3220,43.9742
3221,52.4876
3222,47.5834
3223,41.8788
3224,29.017200000000003
3227,1.0111
3228,0.9938
3229,0.8046
3230,0.7749999999999999
3231,0.4676
3234,1.5107
3235,1.229
3236,1.0453
3237,1.9157
3238,1.3876
3241,10.510237943782176
3242,8.867834980631622
3243,8.26563254967748
3244,10.67726613423496
3245,9.4043
3248,12.18724399806494
3249,11.813646600869406
3250,12.837750554466052
3251,15.002252416400504
3252,13.3907
3255,1.562905642360484
3256,1.3258052298564924
3257,1.145604511337413
3258,1.5905949550086746
3259,1.4763000000000002
3262,1.6721
3263,2.8632
3264,2.1959999999999997
3265,1.5396999999999998
3266,0.9905
3269,0.0889
3270,0.105
3271,0.0723999999999999
3272,0.0453999999999999
3273,0.0308
3276,1.6587
3277,1.4533
3278,1.2132
3279,1.1939
3280,0.9897
3283,6.507595100653976
3284,5.346645152137012
3285,5.13
3286,7.806699999999999
3287,6.786099999999999
3290,1.1218163939936423
3291,1.0675090150574682
3292,1.1245999999999998
3293,2.3897
3294,2.0831
3297,3.911357159767637
3298,3.301127877851249
3299,2.811
3300,4.1068
3301,3.7536
3304,1.8283
3305,2.0719
3306,2.149
3307,2.053
3308,1.7333
3311,0.036
3312,0.0431
3313,0.0389
3314,0.0361
3315,0.0221
3318,0.2943
3319,0.2502999999999999
3320,0.2526
3321,0.3278
3322,0.2851
3325,2.7503608884844004
3326,2.2434826997223936
3327,2.180499999999999
3328,2.5205
3329,2.208984135419884
3332,8.766575334888085
3333,8.397935240592227
3334,9.111
3335,10.3793
3336,9.31733308436452
3339,1.261182065356503
3340,1.0568918499383098
3341,0.9188999999999996
3342,1.2161999999999995
3343,1.115691987273863
3346,15.3143
3347,25.4237
3348,21.3843
3349,22.069699999999997
3350,13.900799999999998
3353,0.4929
3354,0.6799999999999999
3355,0.5182
3356,0.4781999999999999
3357,0.3674
3360,2.2689
3361,2.2446
3362,2.0732
3363,2.6165000000000003
3364,2.4455
3367,6.338525815792902
3368,5.202576871268466
3369,5.004879041632817
3370,5.9467
3371,5.4066
3374,14.230457958359128
3375,13.617039463681586
3376,15.430935381613216
3377,17.5835
3378,16.0534
3381,1.9156078019614868
3382,1.6211927927767724
3383,1.4234940389946482
3384,1.8837999999999997
3385,1.7400999999999998
3388,0.0224
3389,0.0363
3390,0.0235
3391,0.0186
3392,0.0119
3395,0.0291
3396,0.037
3397,0.0173
3398,0.0159
3399,0.0118
3402,0.7751585732638101
3403,0.7051471670345844
3404,0.6032522794245103
3405,0.5484488421802635
3406,0.5332
3409,0.863
3410,1.0422
3411,0.732
3412,0.6473
3413,0.3883999999999999
3416,0.4088
3417,0.3712
3418,0.2002
3419,0.2734
3420,0.1521
3423,6.399179941784202
3424,10.6073
3425,8.081399999999999
3426,11.808599999999998
3427,10.029411406437708
3430,1.605620058215798
3431,1.2389
3432,1.0065999999999995
3433,1.8594999999999997
3434,1.2912885935622922
3437,0.0327999999999999
3438,0.0568
3439,0.0338
3440,0.0238
3441,0.0132
3444,0.0344
3445,0.0387
3446,0.0182
3447,0.0137
3448,0.0087
3451,3.6051
3452,6.376999999999999
3453,6.2308
3454,6.617400000000002
3455,7.244799999999999
3458,1.7628999999999997
3459,1.4651
3460,1.1683
3461,1.1589
3462,0.9211
3465,0.0359
3466,0.0411
3467,0.033
3468,0.0318
3469,0.0232
3472,0.0109
3473,0.0121
3474,0.0068
3475,0.0078
3476,0.0046
3479,0.3128999999999999
3480,0.2523
3481,0.2431999999999999
3482,0.3182
3483,0.2653
3486,0.3005
3487,0.5048
3488,0.3288999999999999
3489,0.3411
3490,0.1861
3493,0.1352
3494,0.1768
3495,0.0884
3496,0.1018
3497,0.0677
3500,1.4723000000000002
3501,2.6646459207695736
3502,2.571299999999999
3503,3.5244418830901143
3504,4.2833000000000006
3507,2.4115
3508,2.2626540792304253
3509,1.9964999999999995
3510,2.539958116909885
3511,2.2758000000000003
3514,2.1318827787053936
3515,3.0596
3516,3.529714702044368
3517,4.3344
3518,4.771499999999999
3521,0.0616023919543352
3522,0.0708999999999999
3523,0.0674983688560243
3524,0.0919999999999999
3525,0.1029999999999998
3528,0.3819148293402709
3529,0.5806
3530,0.5408869290996086
3531,0.8916
3532,0.9433
3535,0.3665999999999999
3536,0.3003999999999998
3537,0.2942999999999999
3538,0.3101999999999998
3539,0.3648999999999998
3542,0.1964999999999999
3543,0.1917999999999999
3544,0.1999999999999998
3545,0.2451999999999999
3546,0.2493999999999999
3549,3.4931
3550,3.948776342733216
3551,5.0301
3552,6.1781
3553,7.9741
3556,0.6204999999999999
3557,0.6335962041014398
3558,0.6434
3559,0.7307
3560,0.9283
3563,9.3522
3564,12.109227453165348
3565,13.7949
3566,15.3602
3567,21.221699999999995
3570,23.9513
3571,22.030265285886173
3572,24.2524
3573,25.6551606873696
3574,27.169163325773766
3577,11.8645
3578,11.714034714113833
3579,13.674899999999996
3580,16.6191393126304
3581,15.73463667422623
3584,1.150749263733357
3585,1.370351361135759
3586,1.452946125324435
3587,1.5901
3588,1.6047
3591,0.0697969226699584
3592,0.0803971464063886
3593,0.0716973414905449
3594,0.0854999999999998
3595,0.0855999999999998
3598,1.0475538135966844
3599,1.3666514924578528
3600,1.17225653318502
3601,1.7136999999999998
3602,1.5763
3605,2.0978999999999997
3606,1.5908999999999998
3607,1.5919
3608,1.4654879011457018
3609,1.4549
3612,0.2270999999999999
3613,0.1831999999999999
3614,0.1930999999999998
3615,0.2017120988542977
3616,0.1746999999999998
3619,1.6616863707246077
3620,2.0661
3621,2.88331181453956
3622,4.928614038300545
3623,4.886615864051927
3626,0.0405021052084414
3627,0.0366999999999999
3628,0.0407987521790989
3629,0.0895984372819867
3630,0.0823985812916442
3633,0.2217115240669508
3634,0.2926999999999999
3635,0.3454894332813407
3636,0.7152875244174689
3637,0.8389855546564279
3640,0.1069631050767413
3641,0.0746999999999998
3642,0.0871999999999999
3643,0.1148999999999998
3644,0.1160999999999999
3647,0.0625368949232584
3648,0.0524999999999998
3649,0.0642999999999999
3650,0.0939999999999998
