,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
64,Analog Application Specific IC,Industrial,Other Industrial,1696.4689999999998,1263610.429,694336.713,499930.428,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.3054999999999999
65,Analog Application Specific IC,Industrial,Other Industrial,1768.073,1368492.046,715358.27,522714.498,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.3221999999999999
66,Analog Application Specific IC,Industrial,Other Industrial,2139.697,1733267.025,898036.093,664308.393,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.421810569441834
67,Analog Application Specific IC,Industrial,Other Industrial,2505.149,1969197.965,1010453.11,749997.384,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.5171999999999999
70,Analog Application Specific IC,Industrial,Test & Measurement,183.722,1336573.653,744408.882,52859.079,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,2.085037436035551
71,Analog Application Specific IC,Industrial,Test & Measurement,170.415,1263610.429,694336.713,49465.728,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,2.1074
72,Analog Application Specific IC,Industrial,Test & Measurement,172.428,1368492.046,715358.27,49025.457,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,1.825
73,Analog Application Specific IC,Industrial,Test & Measurement,206.624,1733267.025,898036.093,62333.544,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,2.859071640669047
74,Analog Application Specific IC,Industrial,Test & Measurement,247.169,1969197.965,1010453.11,70551.429,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,3.6728
77,Data Converters,Industrial,Military/Aerospace,281.81,167391.241,744408.882,47337.8,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.3563999999999998
78,Data Converters,Industrial,Military/Aerospace,265.199,156523.044,694336.713,44272.36,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.3725049395976711
79,Data Converters,Industrial,Military/Aerospace,237.204,154996.351,715358.27,40753.560000000005,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.3450052629973147
80,Data Converters,Industrial,Military/Aerospace,309.213,213571.909,898036.093,49600.76,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.4723
81,Data Converters,Industrial,Military/Aerospace,342.962,241131.863,1010453.11,56797.68,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.5952958149965553
84,Data Converters,Industrial,Other Industrial,654.53,167391.241,744408.882,537753.4349999999,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.0261999999999997
85,Data Converters,Industrial,Other Industrial,608.545,156523.044,694336.713,499930.428,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.0276003659943507
86,Data Converters,Industrial,Other Industrial,598.6619999999999,154996.351,715358.27,522714.498,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.0282004301928238
87,Data Converters,Industrial,Other Industrial,990.197,213571.909,898036.093,664308.393,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.0671999999999999
88,Data Converters,Industrial,Other Industrial,1105.668,241131.863,1010453.11,749997.384,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.0804994340789898
91,Data Converters,Industrial,Test & Measurement,457.037,167391.241,744408.882,52859.079,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,5.218
92,Data Converters,Industrial,Test & Measurement,428.601,156523.044,694336.713,49465.728,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,5.2472695813608095
93,Data Converters,Industrial,Test & Measurement,419.238,154996.351,715358.27,49025.457,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,4.478268315230657
94,Data Converters,Industrial,Test & Measurement,557.452,213571.909,898036.093,62333.544,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,7.381800000000001
95,Data Converters,Industrial,Test & Measurement,627.53,241131.863,1010453.11,70551.429,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,9.338534348944789
98,Interface,Industrial,Military/Aerospace,112.319,155621.654,744408.882,47337.8,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.1420999999999997
99,Interface,Industrial,Military/Aerospace,104.555,148452.552,694336.713,44272.36,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.1469999999999998
100,Interface,Industrial,Military/Aerospace,95.001,158114.629,715358.27,40753.560000000005,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.1379952749435045
101,Interface,Industrial,Military/Aerospace,112.0,194289.837,898036.093,49600.76,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.1711956206993577
102,Interface,Industrial,Military/Aerospace,125.001,217039.34,1010453.11,56797.68,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.2183956837091641
105,Interface,Industrial,Other Industrial,1010.663,155621.654,744408.882,537753.4349999999,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.2046999999999998
106,Interface,Industrial,Other Industrial,947.151,148452.552,694336.713,499930.428,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.2170999999999997
107,Interface,Industrial,Other Industrial,1003.003,158114.629,715358.27,522714.498,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.2286921694172428
108,Interface,Industrial,Other Industrial,1156.998,194289.837,898036.093,664308.393,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.291892533190085
109,Interface,Industrial,Other Industrial,1260.002,217039.34,1010453.11,749997.384,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.3598928872112096
112,Interface,Industrial,Test & Measurement,147.373,155621.654,744408.882,52859.079,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,1.6825
113,Interface,Industrial,Test & Measurement,137.254,148452.552,694336.713,49465.728,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,1.6798999999999995
114,Interface,Industrial,Test & Measurement,137.0,158114.629,715358.27,49025.457,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,1.4637498801616102
115,Interface,Industrial,Test & Measurement,165.001,194289.837,898036.093,62333.544,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,2.1858440846187297
116,Interface,Industrial,Test & Measurement,185.001,217039.34,1010453.11,70551.429,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,2.7757451412083243
119,Voltage Regulator/Reference,Industrial,Military/Aerospace,213.118,426191.674,744408.882,47337.8,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.2695999999999999
120,Voltage Regulator/Reference,Industrial,Military/Aerospace,198.655,428609.532,694336.713,44272.36,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.2791055409966249
121,Voltage Regulator/Reference,Industrial,Military/Aerospace,182.779,459595.802,715358.27,40753.560000000005,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.2658057253634893
122,Voltage Regulator/Reference,Industrial,Military/Aerospace,214.104,592814.876,898036.093,49600.76,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.3269999999999998
123,Voltage Regulator/Reference,Industrial,Military/Aerospace,237.775,651481.707,1010453.11,56797.68,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.420995151445353
126,Voltage Regulator/Reference,Industrial,Other Industrial,1633.035,426191.674,744408.882,537753.4349999999,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,0.3321999999999998
127,Voltage Regulator/Reference,Industrial,Other Industrial,1531.967,428609.532,694336.713,499930.428,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,0.3521069902719872
128,Voltage Regulator/Reference,Industrial,Other Industrial,1657.6,459595.802,715358.27,522714.498,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,0.3873083424878835
129,Voltage Regulator/Reference,Industrial,Other Industrial,2011.997,592814.876,898036.093,664308.393,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,0.4943999999999998
130,Voltage Regulator/Reference,Industrial,Other Industrial,2248.93,651481.707,1010453.11,749997.384,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,0.6200928584590579
133,Voltage Regulator/Reference,Industrial,Test & Measurement,223.846,426191.674,744408.882,52859.079,3186.31,2861.37,2547.6,4845.9,4300.2,3840.1,1261.6,1068.2,1007.2,2.5555000000000003
134,Voltage Regulator/Reference,Industrial,Test & Measurement,210.487,428609.532,694336.713,49465.728,3370.9,3186.31,2861.37,5158.6,4845.9,4300.2,1411.4,1261.6,1068.2,2.577051161405598
135,Voltage Regulator/Reference,Industrial,Test & Measurement,212.312,459595.802,715358.27,49025.457,2996.52,3370.9,3186.31,4540.0,5158.6,4845.9,1283.2,1411.4,1261.6,2.267748846526656
136,Voltage Regulator/Reference,Industrial,Test & Measurement,255.732,592814.876,898036.093,62333.544,3633.9,2996.52,3370.9,5546.5,4540.0,5158.6,1600.8,1283.2,1411.4,3.386
137,Voltage Regulator/Reference,Industrial,Test & Measurement,285.096,651481.707,1010453.11,70551.429,4005.26,3633.9,2996.52,6150.5,5546.5,4540.0,1820.1,1600.8,1283.2,4.329050142807786
140,Amplifier/Comparator,Industrial,Test & Measurement,343.383,172603.835,744408.882,52859.079,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,6.844200000000001
141,Amplifier/Comparator,Industrial,Test & Measurement,321.595,163733.518,694336.713,49465.728,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,6.44514032774743
142,Amplifier/Comparator,Industrial,Test & Measurement,316.085,163007.011,715358.27,49025.457,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,7.230800000000001
143,Amplifier/Comparator,Industrial,Test & Measurement,413.487,212172.612,898036.093,62333.544,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,12.455155973700888
144,Amplifier/Comparator,Industrial,Test & Measurement,464.215,242620.053,1010453.11,70551.429,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,13.1212
147,Analog Application Specific IC,Industrial,Test & Measurement,183.722,1336573.653,744408.882,52859.079,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,3.6402687543989143
148,Analog Application Specific IC,Industrial,Test & Measurement,170.415,1263610.429,694336.713,49465.728,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,3.449828394817852
149,Analog Application Specific IC,Industrial,Test & Measurement,172.428,1368492.046,715358.27,49025.457,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,3.908373299448691
150,Analog Application Specific IC,Industrial,Test & Measurement,206.624,1733267.025,898036.093,62333.544,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,6.9192
151,Analog Application Specific IC,Industrial,Test & Measurement,247.169,1969197.965,1010453.11,70551.429,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,8.1496
154,Data Converters,Industrial,Test & Measurement,457.037,167391.241,744408.882,52859.079,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,9.1102
155,Data Converters,Industrial,Test & Measurement,428.601,156523.044,694336.713,49465.728,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,8.589760824523266
156,Data Converters,Industrial,Test & Measurement,419.238,154996.351,715358.27,49025.457,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,9.5906
157,Data Converters,Industrial,Test & Measurement,557.452,213571.909,898036.093,62333.544,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,17.864644369778254
158,Data Converters,Industrial,Test & Measurement,627.53,241131.863,1010453.11,70551.429,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,20.721300000000003
161,Interface,Industrial,Test & Measurement,147.373,155621.654,744408.882,52859.079,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,2.9376495128939832
162,Interface,Industrial,Test & Measurement,137.254,148452.552,694336.713,49465.728,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,2.7500454275142068
163,Interface,Industrial,Test & Measurement,137.0,158114.629,715358.27,49025.457,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,3.135
164,Interface,Industrial,Test & Measurement,165.001,194289.837,898036.093,62333.544,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,5.2902000000000005
165,Interface,Industrial,Test & Measurement,185.001,217039.34,1010453.11,70551.429,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,6.1592
168,Voltage Regulator/Reference,Industrial,Test & Measurement,223.846,426191.674,744408.882,52859.079,6255.74,5227.39,3944.79,11611.7,9509.5,7294.5,3590.9,3027.5,2241.7,4.461848083368358
169,Voltage Regulator/Reference,Industrial,Test & Measurement,210.487,428609.532,694336.713,49465.728,6917.19,6255.74,5227.39,12541.1,11611.7,9509.5,14831.3,3590.9,3027.5,4.2185558774618
170,Voltage Regulator/Reference,Industrial,Test & Measurement,212.312,459595.802,715358.27,49025.457,7595.24,6917.19,6255.74,14831.3,12541.1,11611.7,4802.9,14831.3,3590.9,4.8566
171,Voltage Regulator/Reference,Industrial,Test & Measurement,255.732,592814.876,898036.093,62333.544,9309.36,7595.24,6917.19,19746.4,14831.3,12541.1,7328.2,4802.9,14831.3,8.19454352710584
172,Voltage Regulator/Reference,Industrial,Test & Measurement,285.096,651481.707,1010453.11,70551.429,11077.0,9309.36,7595.24,22465.1,19746.4,14831.3,7424.5,7328.2,4802.9,9.6058
175,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,15.532,172603.835,59559.026,40870.402,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,0.6967
176,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,27.961,163733.518,72744.33,62203.546,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,1.0436
177,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,25.0,163007.011,73680.28,60297.26,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,1.0353
178,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,21.0,212172.612,87144.25,64026.526,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,1.0881
179,Amplifier/Comparator,Computer Peripherals & Storage,Other Peripherals,13.0,242620.053,74227.89,46551.218,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,0.4904
182,Amplifier/Comparator,Industrial,Other Industrial,631.361,172603.835,744408.882,537753.4349999999,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,0.5851
183,Amplifier/Comparator,Industrial,Other Industrial,591.464,163733.518,694336.713,499930.428,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,0.4068
184,Amplifier/Comparator,Industrial,Other Industrial,593.2479999999999,163007.011,715358.27,522714.498,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,0.3629
185,Amplifier/Comparator,Industrial,Other Industrial,844.212,212172.612,898036.093,664308.393,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,0.5968
186,Amplifier/Comparator,Industrial,Other Industrial,944.739,242620.053,1010453.11,749997.384,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,0.9666
189,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,614.146,1336573.653,59559.026,40870.402,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,26.8572
190,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,854.925,1263610.429,72744.33,62203.546,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,29.9769
191,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,849.81,1368492.046,73680.28,60297.26,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,32.2695
192,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,905.881,1733267.025,87144.25,64026.526,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,37.9353
193,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,720.983,1969197.965,74227.89,46551.218,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,16.0047
196,Analog Application Specific IC,Industrial,Other Industrial,1852.706,1336573.653,744408.882,537753.4349999999,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,2.9986
197,Analog Application Specific IC,Industrial,Other Industrial,1696.4689999999998,1263610.429,694336.713,499930.428,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,2.0596
198,Analog Application Specific IC,Industrial,Other Industrial,1768.073,1368492.046,715358.27,522714.498,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,1.905
199,Analog Application Specific IC,Industrial,Other Industrial,2139.697,1733267.025,898036.093,664308.393,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,2.9523
200,Analog Application Specific IC,Industrial,Other Industrial,2505.149,1969197.965,1010453.11,749997.384,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,5.151
203,Data Converters,Computer Peripherals & Storage,Other Peripherals,21.564,167391.241,59559.026,40870.402,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,1.0212
204,Data Converters,Computer Peripherals & Storage,Other Peripherals,42.135,156523.044,72744.33,62203.546,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,1.6353
205,Data Converters,Computer Peripherals & Storage,Other Peripherals,35.0,154996.351,73680.28,60297.26,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,1.4892
206,Data Converters,Computer Peripherals & Storage,Other Peripherals,24.0,213571.909,87144.25,64026.526,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,1.3948
207,Data Converters,Computer Peripherals & Storage,Other Peripherals,17.0,241131.863,74227.89,46551.218,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,0.5463
210,Data Converters,Industrial,Other Industrial,654.53,167391.241,744408.882,537753.4349999999,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,0.276
211,Data Converters,Industrial,Other Industrial,608.545,156523.044,694336.713,499930.428,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,0.1861
212,Data Converters,Industrial,Other Industrial,598.6619999999999,154996.351,715358.27,522714.498,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,0.1669
213,Data Converters,Industrial,Other Industrial,990.197,213571.909,898036.093,664308.393,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,0.4703
214,Data Converters,Industrial,Other Industrial,1105.668,241131.863,1010453.11,749997.384,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,0.8013
217,Interface,Computer Peripherals & Storage,Other Peripherals,25.929,155621.654,59559.026,40870.402,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,1.1167
218,Interface,Computer Peripherals & Storage,Other Peripherals,30.935,148452.552,72744.33,62203.546,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,1.1833
219,Interface,Computer Peripherals & Storage,Other Peripherals,34.0,158114.629,73680.28,60297.26,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,1.4574
220,Interface,Computer Peripherals & Storage,Other Peripherals,33.0,194289.837,87144.25,64026.526,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,1.8597
221,Interface,Computer Peripherals & Storage,Other Peripherals,28.0,217039.34,74227.89,46551.218,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,0.9561
224,Interface,Industrial,Other Industrial,1010.663,155621.654,744408.882,537753.4349999999,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,2.157
225,Interface,Industrial,Other Industrial,947.151,148452.552,694336.713,499930.428,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,1.4641
226,Interface,Industrial,Other Industrial,1003.003,158114.629,715358.27,522714.498,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,1.352
227,Interface,Industrial,Other Industrial,1156.998,194289.837,898036.093,664308.393,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,2.0426
228,Interface,Industrial,Other Industrial,1260.002,217039.34,1010453.11,749997.384,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,3.5841
231,Voltage Regulator/Reference,Computer Peripherals & Storage,Other Peripherals,211.316,426191.674,59559.026,40870.402,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,9.3533
232,Voltage Regulator/Reference,Computer Peripherals & Storage,Other Peripherals,396.295,428609.532,72744.33,62203.546,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,14.5201
233,Voltage Regulator/Reference,Computer Peripherals & Storage,Other Peripherals,367.0,459595.802,73680.28,60297.26,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,14.5022
234,Voltage Regulator/Reference,Computer Peripherals & Storage,Other Peripherals,408.0,592814.876,87144.25,64026.526,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,19.9915
235,Voltage Regulator/Reference,Computer Peripherals & Storage,Other Peripherals,233.0,651481.707,74227.89,46551.218,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,7.6671
238,Voltage Regulator/Reference,Industrial,Other Industrial,1633.035,426191.674,744408.882,537753.4349999999,8629.32,8644.49,9095.62,9501.9,10533.4,10164.6,1263.5,2334.1,1607.1,3.5013
239,Voltage Regulator/Reference,Industrial,Other Industrial,1531.967,428609.532,694336.713,499930.428,8284.78,8629.32,8644.49,8302.2,9501.9,10533.4,460.7,1263.5,2334.1,2.374
240,Voltage Regulator/Reference,Industrial,Other Industrial,1657.6,459595.802,715358.27,522714.498,7662.79,8284.78,8629.32,460.7,8302.2,9501.9,1133.8,460.7,1263.5,2.2898
241,Voltage Regulator/Reference,Industrial,Other Industrial,2011.997,592814.876,898036.093,664308.393,8642.36,7662.79,8284.78,11449.4,460.7,8302.2,2966.6,1133.8,460.7,3.4603
242,Voltage Regulator/Reference,Industrial,Other Industrial,2248.93,651481.707,1010453.11,749997.384,7571.25,8642.36,7662.79,7622.7,11449.4,460.7,210.2,2966.6,1133.8,6.1753
245,Amplifier/Comparator,Industrial,Medical,180.417,172603.835,744408.882,47336.268,12696.0,11490.0,9085.0,30578.0,27390.0,20853.0,7116.0,5957.0,4569.0,1.3112
246,Amplifier/Comparator,Industrial,Medical,166.298,163733.518,694336.713,44190.552,13231.0,12696.0,11490.0,31904.0,30578.0,27390.0,7771.0,7116.0,5957.0,1.3826
247,Amplifier/Comparator,Industrial,Medical,169.875,163007.011,715358.27,44726.976,14855.0,13231.0,12696.0,34608.0,31904.0,30578.0,8992.0,7771.0,7116.0,1.6642
248,Amplifier/Comparator,Industrial,Medical,230.167,212172.612,898036.093,54468.33,18066.0,14855.0,13231.0,43075.0,34608.0,31904.0,12756.0,8992.0,7771.0,2.8252
249,Amplifier/Comparator,Industrial,Medical,270.969,242620.053,1010453.11,59861.172,19074.0,18066.0,14855.0,43653.0,43075.0,34608.0,12103.0,12756.0,8992.0,3.2331
252,Analog Application Specific IC,Industrial,Medical,382.721,1336573.653,744408.882,47336.268,12696.0,11490.0,9085.0,30578.0,27390.0,20853.0,7116.0,5957.0,4569.0,2.7616
253,Analog Application Specific IC,Industrial,Medical,358.533,1263610.429,694336.713,44190.552,13231.0,12696.0,11490.0,31904.0,30578.0,27390.0,7771.0,7116.0,5957.0,3.0393
254,Analog Application Specific IC,Industrial,Medical,359.28200000000004,1368492.046,715358.27,44726.976,14855.0,13231.0,12696.0,34608.0,31904.0,30578.0,8992.0,7771.0,7116.0,3.5217
255,Analog Application Specific IC,Industrial,Medical,408.268,1733267.025,898036.093,54468.33,18066.0,14855.0,13231.0,43075.0,34608.0,31904.0,12756.0,8992.0,7771.0,5.6416
256,Analog Application Specific IC,Industrial,Medical,454.887,1969197.965,1010453.11,59861.172,19074.0,18066.0,14855.0,43653.0,43075.0,34608.0,12103.0,12756.0,8992.0,6.4259
259,Data Converters,Industrial,Medical,235.271,167391.241,744408.882,47336.268,12696.0,11490.0,9085.0,30578.0,27390.0,20853.0,7116.0,5957.0,4569.0,1.7099
260,Data Converters,Industrial,Medical,220.367,156523.044,694336.713,44190.552,13231.0,12696.0,11490.0,31904.0,30578.0,27390.0,7771.0,7116.0,5957.0,1.8325
261,Data Converters,Industrial,Medical,223.1,154996.351,715358.27,44726.976,14855.0,13231.0,12696.0,34608.0,31904.0,30578.0,8992.0,7771.0,7116.0,2.1857
262,Data Converters,Industrial,Medical,315.874,213571.909,898036.093,54468.33,18066.0,14855.0,13231.0,43075.0,34608.0,31904.0,12756.0,8992.0,7771.0,4.1249
263,Data Converters,Industrial,Medical,332.646,241131.863,1010453.11,59861.172,19074.0,18066.0,14855.0,43653.0,43075.0,34608.0,12103.0,12756.0,8992.0,4.637
266,Interface,Industrial,Medical,99.42,155621.654,744408.882,47336.268,12696.0,11490.0,9085.0,30578.0,27390.0,20853.0,7116.0,5957.0,4569.0,0.7226
