,Device,Market,SubMarket,Spendings,DevSpends,MarketSpends,SubMarketSpends,Cogs,Cogs_1,Cogs_2,Revenue,Revenue_1,Revenue_2,Ebitda,Ebitda_1,Ebitda_2,Value
12688,Amplifier/Comparator,Wired Communications,Enterprise/SOHO,17.001,44223.186,42307.963,11856.789,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.0376875618607718
12691,Amplifier/Comparator,Wired Communications,Other Wired,27.88,33009.633,32585.047,14793.247,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.2528108565385971
12692,Amplifier/Comparator,Wired Communications,Other Wired,34.971,31492.062,30187.851,16441.567,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.279409194282001
12693,Amplifier/Comparator,Wired Communications,Other Wired,33.999,30177.791,33360.029,18876.681,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.2767999999999998
12694,Amplifier/Comparator,Wired Communications,Other Wired,46.001,39871.494,36952.978,20268.777,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,0.3233999999999999
12695,Amplifier/Comparator,Wired Communications,Other Wired,42.001,44223.186,42307.963,20752.716,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.2653124381392278
12698,Amplifier/Comparator,Wireless Communications,Handset,7.565,33009.633,193778.283,5770.856000000001,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,6.8187
12699,Amplifier/Comparator,Wireless Communications,Handset,3.822,31492.062,185735.677,3051.6330000000003,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,4.42489249743922
12700,Amplifier/Comparator,Wireless Communications,Handset,4.0,30177.791,212485.648,3160.131,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,4.62820749135536
12701,Amplifier/Comparator,Wireless Communications,Handset,3.0,39871.494,255121.403,3602.495,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,5.990392316109048
12702,Amplifier/Comparator,Wireless Communications,Handset,3.0,44223.186,263200.273,3614.923,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,6.895493494413711
12705,Amplifier/Comparator,Wireless Communications,Infrastructure,27.409,33009.633,193778.283,56293.8,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.3904
12706,Amplifier/Comparator,Wireless Communications,Infrastructure,28.075,31492.062,185735.677,61825.24999999999,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.2806058657524508
12707,Amplifier/Comparator,Wireless Communications,Infrastructure,30.0,30177.791,212485.648,73625.125,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.2878942455677478
12708,Amplifier/Comparator,Wireless Communications,Infrastructure,32.0,39871.494,255121.403,85575.02500000001,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,0.3400052397170552
12709,Amplifier/Comparator,Wireless Communications,Infrastructure,35.002,44223.186,263200.273,93475.125,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.3480047185161079
12712,Amplifier/Comparator,Wireless Communications,Other Wireless,63.745,33009.633,193778.283,105994.971,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.1008999999999999
12713,Amplifier/Comparator,Wireless Communications,Other Wireless,59.257,31492.062,185735.677,99451.954,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.0783016368083281
12714,Amplifier/Comparator,Wireless Communications,Other Wireless,55.001,30177.791,212485.648,104836.024,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.0868982630768921
12715,Amplifier/Comparator,Wireless Communications,Other Wireless,61.0,39871.494,255121.403,125907.267,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,0.1586024441738966
12716,Amplifier/Comparator,Wireless Communications,Other Wireless,59.0,44223.186,263200.273,122225.289,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.131801787070181
12719,Analog Application Specific IC,Automotive,Auto Infotainment,1673.304,309095.924,54238.251,40999.701,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,15.7608
12720,Analog Application Specific IC,Automotive,Auto Infotainment,1504.545,299683.612,52181.914,38504.754,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,11.9427
12721,Analog Application Specific IC,Automotive,Auto Infotainment,1444.441,328933.757,50655.933,35784.353,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,14.5195
12722,Analog Application Specific IC,Automotive,Auto Infotainment,1804.265,392841.063,69250.263,47488.543000000005,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,19.858
12723,Analog Application Specific IC,Automotive,Auto Infotainment,2409.791,421467.305,89681.767,62153.99700000001,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,21.0653
12726,Analog Application Specific IC,Computer Peripherals & Storage,Flash Cards/Drives,120.931,309095.924,30189.425,1278.6699999999998,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.0
12727,Analog Application Specific IC,Computer Peripherals & Storage,Flash Cards/Drives,198.319,299683.612,38671.365,2144.3,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.0
12728,Analog Application Specific IC,Computer Peripherals & Storage,Flash Cards/Drives,183.0,328933.757,37805.76,1980.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.0
12729,Analog Application Specific IC,Computer Peripherals & Storage,Flash Cards/Drives,258.461,392841.063,43483.575,2784.61,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,0.0
12730,Analog Application Specific IC,Computer Peripherals & Storage,Flash Cards/Drives,189.0,421467.305,34703.905,1980.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.0
12733,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,614.146,309095.924,30189.425,22212.175,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,1.8533
12734,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,854.925,299683.612,38671.365,33806.275,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,2.1557000000000004
12735,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,849.81,328933.757,37805.76,32770.25,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,2.3399
12736,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,905.881,392841.063,43483.575,34797.025,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,2.1441
12737,Analog Application Specific IC,Computer Peripherals & Storage,Other Peripherals,720.983,421467.305,34703.905,25299.575,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,1.261
12740,Analog Application Specific IC,Computer Platforms,Desktop PCs,472.066,309095.924,8413.668,8413.668,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.4121141280126159
12741,Analog Application Specific IC,Computer Platforms,Desktop PCs,419.124,299683.612,7501.488,7501.488,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.3902999999999998
12742,Analog Application Specific IC,Computer Platforms,Desktop PCs,334.0,328933.757,6216.0,6216.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.3438117345893916
12743,Analog Application Specific IC,Computer Platforms,Desktop PCs,348.0,392841.063,6888.0,6888.0,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,0.4310097416540469
12744,Analog Application Specific IC,Computer Platforms,Desktop PCs,287.0,421467.305,6528.0,6528.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.2641934168888444
12747,Analog Application Specific IC,Computer Platforms,Notebook PCs,0.0,309095.924,8413.668,0.0,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,2.504885871987384
12748,Analog Application Specific IC,Computer Platforms,Notebook PCs,0.0,299683.612,7501.488,0.0,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,1.8892
12749,Analog Application Specific IC,Computer Platforms,Notebook PCs,0.0,328933.757,6216.0,0.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,2.586088265410608
12750,Analog Application Specific IC,Computer Platforms,Notebook PCs,0.0,392841.063,6888.0,0.0,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,3.993390258345953
12751,Analog Application Specific IC,Computer Platforms,Notebook PCs,0.0,421467.305,6528.0,0.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,3.7490065831111554
12754,Analog Application Specific IC,Consumer,Audio,0.0,309095.924,0.0,0.0,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,14.9578
12755,Analog Application Specific IC,Consumer,Audio,0.0,299683.612,0.0,0.0,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,9.963494361190548
12756,Analog Application Specific IC,Consumer,Audio,0.0,328933.757,0.0,0.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,7.567204228433296
12757,Analog Application Specific IC,Consumer,Audio,0.0,392841.063,0.0,0.0,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,7.3870999999999984
12758,Analog Application Specific IC,Consumer,Audio,0.0,421467.305,0.0,0.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,7.3549960697033185
12761,Analog Application Specific IC,Consumer,Connected Consumer,0.0,309095.924,0.0,0.0,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,73.8379
12762,Analog Application Specific IC,Consumer,Connected Consumer,0.0,299683.612,0.0,0.0,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,66.21976252312601
12763,Analog Application Specific IC,Consumer,Connected Consumer,0.0,328933.757,0.0,0.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,66.01643688893435
12764,Analog Application Specific IC,Consumer,Connected Consumer,0.0,392841.063,0.0,0.0,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,92.5746
12765,Analog Application Specific IC,Consumer,Connected Consumer,0.0,421467.305,0.0,0.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,80.84075680104309
12768,Analog Application Specific IC,Consumer,Other Consumer,0.0,309095.924,0.0,0.0,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,5.082399999999999
12769,Analog Application Specific IC,Consumer,Other Consumer,0.0,299683.612,0.0,0.0,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,4.122497666884933
12770,Analog Application Specific IC,Consumer,Other Consumer,0.0,328933.757,0.0,0.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,4.7475026528289295
12771,Analog Application Specific IC,Consumer,Other Consumer,0.0,392841.063,0.0,0.0,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,8.588199999999999
12772,Analog Application Specific IC,Consumer,Other Consumer,0.0,421467.305,0.0,0.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,5.89549684961739
12775,Analog Application Specific IC,Consumer,STB,0.0,309095.924,0.0,0.0,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,5.653099999999999
12776,Analog Application Specific IC,Consumer,STB,0.0,299683.612,0.0,0.0,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,4.1767976361540295
12777,Analog Application Specific IC,Consumer,STB,0.0,328933.757,0.0,0.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,3.915902188143825
12778,Analog Application Specific IC,Consumer,STB,0.0,392841.063,0.0,0.0,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,4.1043
12779,Analog Application Specific IC,Consumer,STB,0.0,421467.305,0.0,0.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,3.035298378024539
12782,Analog Application Specific IC,Consumer,TV,0.0,309095.924,0.0,0.0,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,114.73239999999998
12783,Analog Application Specific IC,Consumer,TV,0.0,299683.612,0.0,0.0,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,91.76634806511328
12784,Analog Application Specific IC,Consumer,TV,0.0,328933.757,0.0,0.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,96.3011538115522
12785,Analog Application Specific IC,Consumer,TV,0.0,392841.063,0.0,0.0,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,92.0858
12786,Analog Application Specific IC,Consumer,TV,0.0,421467.305,0.0,0.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,89.06445240653855
12789,Analog Application Specific IC,Consumer,Video Games,0.0,309095.924,0.0,0.0,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.6829999999999997
12790,Analog Application Specific IC,Consumer,Video Games,0.0,299683.612,0.0,0.0,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.446099747531199
12791,Analog Application Specific IC,Consumer,Video Games,0.0,328933.757,0.0,0.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.411800230107415
12792,Analog Application Specific IC,Consumer,Video Games,0.0,392841.063,0.0,0.0,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,1.5071
12793,Analog Application Specific IC,Consumer,Video Games,0.0,421467.305,0.0,0.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.9448994950731018
12796,Analog Application Specific IC,Industrial,Other Industrial,237.248,309095.924,202444.977,37981.129,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,2.48
12797,Analog Application Specific IC,Industrial,Other Industrial,226.027,299683.612,190906.584,37117.218,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,2.1774
12798,Analog Application Specific IC,Industrial,Other Industrial,229.983,328933.757,197047.823,38652.791,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,2.5726
12799,Analog Application Specific IC,Industrial,Other Industrial,265.173,392841.063,245502.837,46251.69,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,3.11
12800,Analog Application Specific IC,Industrial,Other Industrial,293.566,421467.305,272578.716,50064.362,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,2.9008000000000003
12803,Analog Application Specific IC,Wired Communications,Enterprise/SOHO,182.341,309095.924,32585.047,10822.728,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.3104999999999998
12804,Analog Application Specific IC,Wired Communications,Enterprise/SOHO,119.615,299683.612,30187.851,7627.347,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.2531999999999998
12805,Analog Application Specific IC,Wired Communications,Enterprise/SOHO,127.354,328933.757,33360.029,7252.476,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.2717962923049638
12806,Analog Application Specific IC,Wired Communications,Enterprise/SOHO,151.253,392841.063,36952.978,8783.418,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,0.3423942096629629
12807,Analog Application Specific IC,Wired Communications,Enterprise/SOHO,158.607,421467.305,42307.963,11856.789,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.3395946186635395
12810,Analog Application Specific IC,Wired Communications,Other Wired,648.295,309095.924,32585.047,14793.247,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,6.1928
12811,Analog Application Specific IC,Wired Communications,Other Wired,702.356,299683.612,30187.851,16441.567,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,5.8289
12812,Analog Application Specific IC,Wired Communications,Other Wired,842.394,328933.757,33360.029,18876.681,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,7.058803707695036
12813,Analog Application Specific IC,Wired Communications,Other Wired,857.28,392841.063,36952.978,20268.777,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,5.570805790337037
12814,Analog Application Specific IC,Wired Communications,Other Wired,854.7470000000001,421467.305,42307.963,20752.716,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,5.971005381336461
12817,Analog Application Specific IC,Wireless Communications,Handset,384.735,309095.924,193778.283,5770.856000000001,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,52.73506253246092
12818,Analog Application Specific IC,Wireless Communications,Handset,205.848,299683.612,185735.677,3051.6330000000003,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,36.1904
12819,Analog Application Specific IC,Wireless Communications,Handset,213.087,328933.757,212485.648,3160.131,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,42.4294
12820,Analog Application Specific IC,Wireless Communications,Handset,243.115,392841.063,255121.403,3602.495,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,57.6793
12821,Analog Application Specific IC,Wireless Communications,Handset,244.071,421467.305,263200.273,3614.923,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,62.03383555836727
12824,Analog Application Specific IC,Wireless Communications,Infrastructure,1875.747,309095.924,193778.283,56293.8,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,25.502830240880712
12825,Analog Application Specific IC,Wireless Communications,Infrastructure,2107.497,299683.612,185735.677,61825.24999999999,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,20.5811
12826,Analog Application Specific IC,Wireless Communications,Infrastructure,2535.002,328933.757,212485.648,73625.125,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,23.7254
12827,Analog Application Specific IC,Wireless Communications,Infrastructure,2961.001,392841.063,255121.403,85575.02500000001,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,28.1196
12828,Analog Application Specific IC,Wireless Communications,Infrastructure,3225.002,421467.305,263200.273,93475.125,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,25.913873080299226
12831,Analog Application Specific IC,Wireless Communications,Other Wireless,3963.878,309095.924,193778.283,105994.971,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,6.094407226658383
12832,Analog Application Specific IC,Wireless Communications,Other Wireless,3763.1,299683.612,185735.677,99451.954,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,4.780799999999999
12833,Analog Application Specific IC,Wireless Communications,Other Wireless,4005.087,328933.757,212485.648,104836.024,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,5.9446
12834,Analog Application Specific IC,Wireless Communications,Other Wireless,4798.23,392841.063,255121.403,125907.267,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,10.750799999999998
12835,Analog Application Specific IC,Wireless Communications,Other Wireless,4669.142,421467.305,263200.273,122225.289,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,8.315891361333502
12838,Data Converters,Automotive,Auto Infotainment,114.893,37411.156,54238.251,40999.701,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,1.0429
12839,Data Converters,Automotive,Auto Infotainment,115.658,35659.038,52181.914,38504.754,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.8873
12840,Data Converters,Automotive,Auto Infotainment,93.161,34241.622,50655.933,35784.353,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.9542
12841,Data Converters,Automotive,Auto Infotainment,154.793,46699.434,69250.263,47488.543000000005,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,1.4590999999999998
12842,Data Converters,Automotive,Auto Infotainment,173.757,51527.941,89681.767,62153.99700000001,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,1.4059
12845,Data Converters,Computer Peripherals & Storage,Flash Cards/Drives,0.0,37411.156,30189.425,1278.6699999999998,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.0
12846,Data Converters,Computer Peripherals & Storage,Flash Cards/Drives,0.0,35659.038,38671.365,2144.3,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.0
12847,Data Converters,Computer Peripherals & Storage,Flash Cards/Drives,0.0,34241.622,37805.76,1980.0,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.0
12848,Data Converters,Computer Peripherals & Storage,Flash Cards/Drives,0.0,46699.434,43483.575,2784.61,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,0.0
12849,Data Converters,Computer Peripherals & Storage,Flash Cards/Drives,0.0,51527.941,34703.905,1980.0,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.0
12852,Data Converters,Computer Peripherals & Storage,Other Peripherals,21.564,37411.156,30189.425,22212.175,34337.33,34361.46,31627.19,56861.3,56973.1,50449.9,7805.0,8329.5,3108.7,0.0704
12853,Data Converters,Computer Peripherals & Storage,Other Peripherals,42.135,35659.038,38671.365,33806.275,32444.22,34337.33,34361.46,57925.8,56861.3,56973.1,7585.9,7805.0,8329.5,0.1176
12854,Data Converters,Computer Peripherals & Storage,Other Peripherals,35.0,34241.622,37805.76,32770.25,32458.49,32444.22,34337.33,57068.4,57925.8,56861.3,10498.0,7585.9,7805.0,0.108
12855,Data Converters,Computer Peripherals & Storage,Other Peripherals,24.0,46699.434,43483.575,34797.025,38195.12,32458.49,32444.22,66344.5,57068.4,57925.8,9330.5,10498.0,7585.9,0.079
12856,Data Converters,Computer Peripherals & Storage,Other Peripherals,17.0,51527.941,34703.905,25299.575,44606.35,38195.12,32458.49,71470.0,66344.5,57068.4,10943.8,9330.5,10498.0,0.043
